ProductID,Name,,,OrderDate,sum(salesorderdetail.OrderQty),,
781,"Mountain-200 Silver, 46",2013-05-13,2,,,,
781,"Mountain-200 Silver, 46",2013-05-14,3,,,,
781,"Mountain-200 Silver, 46",2013-05-16,1,,,,
781,"Mountain-200 Silver, 46",2013-05-17,1,,,,
781,"Mountain-200 Silver, 46",2013-05-18,1,,,,
781,"Mountain-200 Silver, 46",2013-05-19,3,,,,
781,"Mountain-200 Silver, 46",2013-05-21,1,,,,
781,"Mountain-200 Silver, 46",2013-05-22,1,,,,
781,"Mountain-200 Silver, 46",2013-05-24,1,,,,
781,"Mountain-200 Silver, 46",2013-05-26,1,,,,
781,"Mountain-200 Silver, 46",2013-05-27,1,,,,
781,"Mountain-200 Silver, 46",2013-05-30,51,,,,
781,"Mountain-200 Silver, 46",2013-05-31,1,,,,
781,"Mountain-200 Silver, 46",2013-06-01,1,,,,
781,"Mountain-200 Silver, 46",2013-06-02,1,,,,
781,"Mountain-200 Silver, 46",2013-06-06,2,,,,
781,"Mountain-200 Silver, 46",2013-06-10,1,,,,
781,"Mountain-200 Silver, 46",2013-06-14,1,,,,
781,"Mountain-200 Silver, 46",2013-06-15,2,,,,
781,"Mountain-200 Silver, 46",2013-06-22,1,,,,
781,"Mountain-200 Silver, 46",2013-06-23,1,,,,
781,"Mountain-200 Silver, 46",2013-06-24,1,,,,
781,"Mountain-200 Silver, 46",2013-06-27,1,,,,
781,"Mountain-200 Silver, 46",2013-06-28,1,,,,
781,"Mountain-200 Silver, 46",2013-06-29,1,,,,
781,"Mountain-200 Silver, 46",2013-06-30,84,,,,
781,"Mountain-200 Silver, 46",2013-07-02,1,,,,
781,"Mountain-200 Silver, 46",2013-07-03,1,,,,
781,"Mountain-200 Silver, 46",2013-07-06,1,,,,
781,"Mountain-200 Silver, 46",2013-07-07,2,,,,
781,"Mountain-200 Silver, 46",2013-07-12,2,,,,
781,"Mountain-200 Silver, 46",2013-07-15,3,,,,
781,"Mountain-200 Silver, 46",2013-07-17,1,,,,
781,"Mountain-200 Silver, 46",2013-07-18,1,,,,
781,"Mountain-200 Silver, 46",2013-07-23,1,,,,
781,"Mountain-200 Silver, 46",2013-07-24,1,,,,
781,"Mountain-200 Silver, 46",2013-07-25,1,,,,
781,"Mountain-200 Silver, 46",2013-07-31,72,,,,
781,"Mountain-200 Silver, 46",2013-08-01,1,,,,
781,"Mountain-200 Silver, 46",2013-08-03,1,,,,
781,"Mountain-200 Silver, 46",2013-08-04,1,,,,
781,"Mountain-200 Silver, 46",2013-08-05,1,,,,
781,"Mountain-200 Silver, 46",2013-08-08,2,,,,
781,"Mountain-200 Silver, 46",2013-08-10,1,,,,
781,"Mountain-200 Silver, 46",2013-08-11,1,,,,
781,"Mountain-200 Silver, 46",2013-08-12,3,,,,
781,"Mountain-200 Silver, 46",2013-08-13,1,,,,
781,"Mountain-200 Silver, 46",2013-08-14,1,,,,
781,"Mountain-200 Silver, 46",2013-08-17,2,,,,
781,"Mountain-200 Silver, 46",2013-08-18,1,,,,
781,"Mountain-200 Silver, 46",2013-08-22,1,,,,
781,"Mountain-200 Silver, 46",2013-08-23,1,,,,
781,"Mountain-200 Silver, 46",2013-08-27,1,,,,
781,"Mountain-200 Silver, 46",2013-08-28,1,,,,
781,"Mountain-200 Silver, 46",2013-08-29,1,,,,
781,"Mountain-200 Silver, 46",2013-08-30,41,,,,
781,"Mountain-200 Silver, 46",2013-08-31,3,,,,
781,"Mountain-200 Silver, 46",2013-09-03,2,,,,
781,"Mountain-200 Silver, 46",2013-09-06,1,,,,
781,"Mountain-200 Silver, 46",2013-09-07,1,,,,
781,"Mountain-200 Silver, 46",2013-09-08,1,,,,
781,"Mountain-200 Silver, 46",2013-09-09,1,,,,
781,"Mountain-200 Silver, 46",2013-09-10,2,,,,
781,"Mountain-200 Silver, 46",2013-09-11,1,,,,
781,"Mountain-200 Silver, 46",2013-09-12,1,,,,
781,"Mountain-200 Silver, 46",2013-09-13,1,,,,
781,"Mountain-200 Silver, 46",2013-09-14,1,,,,
781,"Mountain-200 Silver, 46",2013-09-15,1,,,,
781,"Mountain-200 Silver, 46",2013-09-17,2,,,,
781,"Mountain-200 Silver, 46",2013-09-19,2,,,,
781,"Mountain-200 Silver, 46",2013-09-20,1,,,,
781,"Mountain-200 Silver, 46",2013-09-21,2,,,,
781,"Mountain-200 Silver, 46",2013-09-24,2,,,,
781,"Mountain-200 Silver, 46",2013-09-27,2,,,,
781,"Mountain-200 Silver, 46",2013-09-30,71,,,,
781,"Mountain-200 Silver, 46",2013-10-01,2,,,,
781,"Mountain-200 Silver, 46",2013-10-03,1,,,,
781,"Mountain-200 Silver, 46",2013-10-04,1,,,,
781,"Mountain-200 Silver, 46",2013-10-05,1,,,,
781,"Mountain-200 Silver, 46",2013-10-06,1,,,,
781,"Mountain-200 Silver, 46",2013-10-08,2,,,,
781,"Mountain-200 Silver, 46",2013-10-09,1,,,,
781,"Mountain-200 Silver, 46",2013-10-10,1,,,,
781,"Mountain-200 Silver, 46",2013-10-14,1,,,,
781,"Mountain-200 Silver, 46",2013-10-15,1,,,,
781,"Mountain-200 Silver, 46",2013-10-18,2,,,,
781,"Mountain-200 Silver, 46",2013-10-19,2,,,,
781,"Mountain-200 Silver, 46",2013-10-21,3,,,,
781,"Mountain-200 Silver, 46",2013-10-23,2,,,,
781,"Mountain-200 Silver, 46",2013-10-25,4,,,,
781,"Mountain-200 Silver, 46",2013-10-26,1,,,,
781,"Mountain-200 Silver, 46",2013-10-27,1,,,,
781,"Mountain-200 Silver, 46",2013-10-28,2,,,,
781,"Mountain-200 Silver, 46",2013-10-30,64,,,,
781,"Mountain-200 Silver, 46",2013-11-01,1,,,,
781,"Mountain-200 Silver, 46",2013-11-02,1,,,,
781,"Mountain-200 Silver, 46",2013-11-03,3,,,,
781,"Mountain-200 Silver, 46",2013-11-04,3,,,,
781,"Mountain-200 Silver, 46",2013-11-06,2,,,,
781,"Mountain-200 Silver, 46",2013-11-08,1,,,,
781,"Mountain-200 Silver, 46",2013-11-09,1,,,,
781,"Mountain-200 Silver, 46",2013-11-10,4,,,,
781,"Mountain-200 Silver, 46",2013-11-11,2,,,,
781,"Mountain-200 Silver, 46",2013-11-12,1,,,,
781,"Mountain-200 Silver, 46",2013-11-13,2,,,,
781,"Mountain-200 Silver, 46",2013-11-14,1,,,,
781,"Mountain-200 Silver, 46",2013-11-16,2,,,,
781,"Mountain-200 Silver, 46",2013-11-17,3,,,,
781,"Mountain-200 Silver, 46",2013-11-19,2,,,,
781,"Mountain-200 Silver, 46",2013-11-23,1,,,,
781,"Mountain-200 Silver, 46",2013-11-24,1,,,,
781,"Mountain-200 Silver, 46",2013-11-25,1,,,,
781,"Mountain-200 Silver, 46",2013-11-26,1,,,,
781,"Mountain-200 Silver, 46",2013-11-27,3,,,,
781,"Mountain-200 Silver, 46",2013-11-28,4,,,,
781,"Mountain-200 Silver, 46",2013-11-30,35,,,,
781,"Mountain-200 Silver, 46",2013-12-02,2,,,,
781,"Mountain-200 Silver, 46",2013-12-04,2,,,,
781,"Mountain-200 Silver, 46",2013-12-05,2,,,,
781,"Mountain-200 Silver, 46",2013-12-06,1,,,,
781,"Mountain-200 Silver, 46",2013-12-07,2,,,,
781,"Mountain-200 Silver, 46",2013-12-08,2,,,,
781,"Mountain-200 Silver, 46",2013-12-09,3,,,,
781,"Mountain-200 Silver, 46",2013-12-10,4,,,,
781,"Mountain-200 Silver, 46",2013-12-11,1,,,,
781,"Mountain-200 Silver, 46",2013-12-12,1,,,,
781,"Mountain-200 Silver, 46",2013-12-13,2,,,,
781,"Mountain-200 Silver, 46",2013-12-14,1,,,,
781,"Mountain-200 Silver, 46",2013-12-15,1,,,,
781,"Mountain-200 Silver, 46",2013-12-16,2,,,,
781,"Mountain-200 Silver, 46",2013-12-17,1,,,,
781,"Mountain-200 Silver, 46",2013-12-19,2,,,,
781,"Mountain-200 Silver, 46",2013-12-20,1,,,,
781,"Mountain-200 Silver, 46",2013-12-22,2,,,,
781,"Mountain-200 Silver, 46",2013-12-23,1,,,,
781,"Mountain-200 Silver, 46",2013-12-25,2,,,,
781,"Mountain-200 Silver, 46",2013-12-26,2,,,,
781,"Mountain-200 Silver, 46",2013-12-27,1,,,,
781,"Mountain-200 Silver, 46",2013-12-28,2,,,,
781,"Mountain-200 Silver, 46",2013-12-30,1,,,,
781,"Mountain-200 Silver, 46",2013-12-31,66,,,,
781,"Mountain-200 Silver, 46",2014-01-01,2,,,,
781,"Mountain-200 Silver, 46",2014-01-02,5,,,,
781,"Mountain-200 Silver, 46",2014-01-04,1,,,,
781,"Mountain-200 Silver, 46",2014-01-05,2,,,,
781,"Mountain-200 Silver, 46",2014-01-06,4,,,,
781,"Mountain-200 Silver, 46",2014-01-07,1,,,,
781,"Mountain-200 Silver, 46",2014-01-08,1,,,,
781,"Mountain-200 Silver, 46",2014-01-09,2,,,,
781,"Mountain-200 Silver, 46",2014-01-10,1,,,,
781,"Mountain-200 Silver, 46",2014-01-13,2,,,,
781,"Mountain-200 Silver, 46",2014-01-14,3,,,,
781,"Mountain-200 Silver, 46",2014-01-16,2,,,,
781,"Mountain-200 Silver, 46",2014-01-17,3,,,,
781,"Mountain-200 Silver, 46",2014-01-18,1,,,,
781,"Mountain-200 Silver, 46",2014-01-19,2,,,,
781,"Mountain-200 Silver, 46",2014-01-21,1,,,,
781,"Mountain-200 Silver, 46",2014-01-23,1,,,,
781,"Mountain-200 Silver, 46",2014-01-25,1,,,,
781,"Mountain-200 Silver, 46",2014-01-27,1,,,,
781,"Mountain-200 Silver, 46",2014-01-28,1,,,,
781,"Mountain-200 Silver, 46",2014-01-29,54,,,,
781,"Mountain-200 Silver, 46",2014-01-30,2,,,,
781,"Mountain-200 Silver, 46",2014-01-31,1,,,,
781,"Mountain-200 Silver, 46",2014-02-02,1,,,,
781,"Mountain-200 Silver, 46",2014-02-03,2,,,,
781,"Mountain-200 Silver, 46",2014-02-04,2,,,,
781,"Mountain-200 Silver, 46",2014-02-05,2,,,,
781,"Mountain-200 Silver, 46",2014-02-06,2,,,,
781,"Mountain-200 Silver, 46",2014-02-08,5,,,,
781,"Mountain-200 Silver, 46",2014-02-09,2,,,,
781,"Mountain-200 Silver, 46",2014-02-11,1,,,,
781,"Mountain-200 Silver, 46",2014-02-14,1,,,,
781,"Mountain-200 Silver, 46",2014-02-15,4,,,,
781,"Mountain-200 Silver, 46",2014-02-17,1,,,,
781,"Mountain-200 Silver, 46",2014-02-18,1,,,,
781,"Mountain-200 Silver, 46",2014-02-21,1,,,,
781,"Mountain-200 Silver, 46",2014-02-24,4,,,,
781,"Mountain-200 Silver, 46",2014-02-27,1,,,,
781,"Mountain-200 Silver, 46",2014-02-28,2,,,,
781,"Mountain-200 Silver, 46",2014-03-01,42,,,,
781,"Mountain-200 Silver, 46",2014-03-02,1,,,,
781,"Mountain-200 Silver, 46",2014-03-03,1,,,,
781,"Mountain-200 Silver, 46",2014-03-05,1,,,,
781,"Mountain-200 Silver, 46",2014-03-06,4,,,,
781,"Mountain-200 Silver, 46",2014-03-07,2,,,,
781,"Mountain-200 Silver, 46",2014-03-08,3,,,,
781,"Mountain-200 Silver, 46",2014-03-12,1,,,,
781,"Mountain-200 Silver, 46",2014-03-14,2,,,,
781,"Mountain-200 Silver, 46",2014-03-15,2,,,,
781,"Mountain-200 Silver, 46",2014-03-16,1,,,,
781,"Mountain-200 Silver, 46",2014-03-20,1,,,,
781,"Mountain-200 Silver, 46",2014-03-21,1,,,,
781,"Mountain-200 Silver, 46",2014-03-23,2,,,,
781,"Mountain-200 Silver, 46",2014-03-24,1,,,,
781,"Mountain-200 Silver, 46",2014-03-27,3,,,,
781,"Mountain-200 Silver, 46",2014-03-29,2,,,,
781,"Mountain-200 Silver, 46",2014-03-30,1,,,,
781,"Mountain-200 Silver, 46",2014-03-31,67,,,,
781,"Mountain-200 Silver, 46",2014-04-01,1,,,,
781,"Mountain-200 Silver, 46",2014-04-02,1,,,,
781,"Mountain-200 Silver, 46",2014-04-03,1,,,,
781,"Mountain-200 Silver, 46",2014-04-04,2,,,,
781,"Mountain-200 Silver, 46",2014-04-06,3,,,,
781,"Mountain-200 Silver, 46",2014-04-07,2,,,,
781,"Mountain-200 Silver, 46",2014-04-08,1,,,,
781,"Mountain-200 Silver, 46",2014-04-09,2,,,,
781,"Mountain-200 Silver, 46",2014-04-10,3,,,,
781,"Mountain-200 Silver, 46",2014-04-11,1,,,,
781,"Mountain-200 Silver, 46",2014-04-12,3,,,,
781,"Mountain-200 Silver, 46",2014-04-13,1,,,,
781,"Mountain-200 Silver, 46",2014-04-14,1,,,,
781,"Mountain-200 Silver, 46",2014-04-15,3,,,,
781,"Mountain-200 Silver, 46",2014-04-16,1,,,,
781,"Mountain-200 Silver, 46",2014-04-17,3,,,,
781,"Mountain-200 Silver, 46",2014-04-19,4,,,,
781,"Mountain-200 Silver, 46",2014-04-20,6,,,,
781,"Mountain-200 Silver, 46",2014-04-21,3,,,,
781,"Mountain-200 Silver, 46",2014-04-22,1,,,,
781,"Mountain-200 Silver, 46",2014-04-23,2,,,,
781,"Mountain-200 Silver, 46",2014-04-25,2,,,,
781,"Mountain-200 Silver, 46",2014-04-26,3,,,,
781,"Mountain-200 Silver, 46",2014-04-27,1,,,,
781,"Mountain-200 Silver, 46",2014-04-28,1,,,,
781,"Mountain-200 Silver, 46",2014-04-30,3,,,,
781,"Mountain-200 Silver, 46",2014-05-01,71,,,,
781,"Mountain-200 Silver, 46",2014-05-02,1,,,,
781,"Mountain-200 Silver, 46",2014-05-03,2,,,,
781,"Mountain-200 Silver, 46",2014-05-05,3,,,,
781,"Mountain-200 Silver, 46",2014-05-06,1,,,,
781,"Mountain-200 Silver, 46",2014-05-07,2,,,,
781,"Mountain-200 Silver, 46",2014-05-08,2,,,,
781,"Mountain-200 Silver, 46",2014-05-09,1,,,,
781,"Mountain-200 Silver, 46",2014-05-10,4,,,,
781,"Mountain-200 Silver, 46",2014-05-11,2,,,,
781,"Mountain-200 Silver, 46",2014-05-14,1,,,,
781,"Mountain-200 Silver, 46",2014-05-15,2,,,,
781,"Mountain-200 Silver, 46",2014-05-16,2,,,,
781,"Mountain-200 Silver, 46",2014-05-17,3,,,,
781,"Mountain-200 Silver, 46",2014-05-18,1,,,,
781,"Mountain-200 Silver, 46",2014-05-19,1,,,,
781,"Mountain-200 Silver, 46",2014-05-20,1,,,,
781,"Mountain-200 Silver, 46",2014-05-21,1,,,,
781,"Mountain-200 Silver, 46",2014-05-22,2,,,,
781,"Mountain-200 Silver, 46",2014-05-24,2,,,,
781,"Mountain-200 Silver, 46",2014-05-25,2,,,,
781,"Mountain-200 Silver, 46",2014-05-28,1,,,,
781,"Mountain-200 Silver, 46",2014-05-29,3,,,,
781,"Mountain-200 Silver, 46",2014-05-30,2,,,,
785,"Mountain-300 Black, 38",2012-05-30,67,,,,
785,"Mountain-300 Black, 38",2012-06-30,66,,,,
785,"Mountain-300 Black, 38",2012-07-31,47,,,,
785,"Mountain-300 Black, 38",2012-08-30,49,,,,
785,"Mountain-300 Black, 38",2012-09-30,66,,,,
785,"Mountain-300 Black, 38",2012-10-30,61,,,,
785,"Mountain-300 Black, 38",2012-11-30,45,,,,
785,"Mountain-300 Black, 38",2012-12-31,58,,,,
785,"Mountain-300 Black, 38",2013-01-28,54,,,,
785,"Mountain-300 Black, 38",2013-02-28,51,,,,
785,"Mountain-300 Black, 38",2013-03-30,66,,,,
785,"Mountain-300 Black, 38",2013-04-30,54,,,,
786,"Mountain-300 Black, 40",2012-05-30,56,,,,
786,"Mountain-300 Black, 40",2012-06-30,86,,,,
786,"Mountain-300 Black, 40",2012-07-31,87,,,,
786,"Mountain-300 Black, 40",2012-08-30,56,,,,
786,"Mountain-300 Black, 40",2012-09-30,76,,,,
786,"Mountain-300 Black, 40",2012-10-30,69,,,,
786,"Mountain-300 Black, 40",2012-11-30,44,,,,
786,"Mountain-300 Black, 40",2012-12-31,68,,,,
786,"Mountain-300 Black, 40",2013-01-28,55,,,,
786,"Mountain-300 Black, 40",2013-02-28,66,,,,
786,"Mountain-300 Black, 40",2013-03-30,60,,,,
786,"Mountain-300 Black, 40",2013-04-30,53,,,,
787,"Mountain-300 Black, 44",2012-05-30,58,,,,
787,"Mountain-300 Black, 44",2012-06-30,89,,,,
787,"Mountain-300 Black, 44",2012-07-31,72,,,,
787,"Mountain-300 Black, 44",2012-08-30,58,,,,
787,"Mountain-300 Black, 44",2012-09-30,66,,,,
787,"Mountain-300 Black, 44",2012-10-30,61,,,,
787,"Mountain-300 Black, 44",2012-11-30,42,,,,
787,"Mountain-300 Black, 44",2012-12-31,70,,,,
787,"Mountain-300 Black, 44",2013-01-28,54,,,,
787,"Mountain-300 Black, 44",2013-02-28,57,,,,
787,"Mountain-300 Black, 44",2013-03-30,72,,,,
787,"Mountain-300 Black, 44",2013-04-30,48,,,,
788,"Mountain-300 Black, 48",2012-05-30,67,,,,
788,"Mountain-300 Black, 48",2012-06-30,72,,,,
788,"Mountain-300 Black, 48",2012-07-31,83,,,,
788,"Mountain-300 Black, 48",2012-08-30,57,,,,
788,"Mountain-300 Black, 48",2012-09-30,65,,,,
788,"Mountain-300 Black, 48",2012-10-30,56,,,,
788,"Mountain-300 Black, 48",2012-11-30,44,,,,
788,"Mountain-300 Black, 48",2012-12-31,66,,,,
788,"Mountain-300 Black, 48",2013-01-28,54,,,,
788,"Mountain-300 Black, 48",2013-02-28,58,,,,
788,"Mountain-300 Black, 48",2013-03-30,76,,,,
788,"Mountain-300 Black, 48",2013-04-30,42,,,,
980,"Mountain-400-W Silver, 38",2013-05-30,24,,,,
980,"Mountain-400-W Silver, 38",2013-06-07,1,,,,
980,"Mountain-400-W Silver, 38",2013-06-11,1,,,,
980,"Mountain-400-W Silver, 38",2013-06-19,1,,,,
980,"Mountain-400-W Silver, 38",2013-06-25,1,,,,
980,"Mountain-400-W Silver, 38",2013-06-28,1,,,,
980,"Mountain-400-W Silver, 38",2013-06-30,20,,,,
980,"Mountain-400-W Silver, 38",2013-07-11,1,,,,
980,"Mountain-400-W Silver, 38",2013-07-12,1,,,,
980,"Mountain-400-W Silver, 38",2013-07-22,1,,,,
980,"Mountain-400-W Silver, 38",2013-07-26,1,,,,
980,"Mountain-400-W Silver, 38",2013-07-31,34,,,,
980,"Mountain-400-W Silver, 38",2013-08-07,1,,,,
980,"Mountain-400-W Silver, 38",2013-08-11,1,,,,
980,"Mountain-400-W Silver, 38",2013-08-16,1,,,,
980,"Mountain-400-W Silver, 38",2013-08-19,1,,,,
980,"Mountain-400-W Silver, 38",2013-08-23,1,,,,
980,"Mountain-400-W Silver, 38",2013-08-26,1,,,,
980,"Mountain-400-W Silver, 38",2013-08-28,1,,,,
980,"Mountain-400-W Silver, 38",2013-08-30,21,,,,
980,"Mountain-400-W Silver, 38",2013-08-31,1,,,,
980,"Mountain-400-W Silver, 38",2013-09-02,1,,,,
980,"Mountain-400-W Silver, 38",2013-09-05,1,,,,
980,"Mountain-400-W Silver, 38",2013-09-06,2,,,,
980,"Mountain-400-W Silver, 38",2013-09-07,2,,,,
980,"Mountain-400-W Silver, 38",2013-09-11,2,,,,
980,"Mountain-400-W Silver, 38",2013-09-18,1,,,,
980,"Mountain-400-W Silver, 38",2013-09-25,1,,,,
980,"Mountain-400-W Silver, 38",2013-09-28,1,,,,
980,"Mountain-400-W Silver, 38",2013-09-30,20,,,,
980,"Mountain-400-W Silver, 38",2013-10-01,1,,,,
980,"Mountain-400-W Silver, 38",2013-10-05,1,,,,
980,"Mountain-400-W Silver, 38",2013-10-07,1,,,,
980,"Mountain-400-W Silver, 38",2013-10-11,2,,,,
980,"Mountain-400-W Silver, 38",2013-10-12,2,,,,
980,"Mountain-400-W Silver, 38",2013-10-15,1,,,,
980,"Mountain-400-W Silver, 38",2013-10-17,1,,,,
980,"Mountain-400-W Silver, 38",2013-10-20,1,,,,
980,"Mountain-400-W Silver, 38",2013-10-28,1,,,,
980,"Mountain-400-W Silver, 38",2013-10-29,1,,,,
980,"Mountain-400-W Silver, 38",2013-10-30,26,,,,
980,"Mountain-400-W Silver, 38",2013-11-01,1,,,,
980,"Mountain-400-W Silver, 38",2013-11-03,1,,,,
980,"Mountain-400-W Silver, 38",2013-11-04,1,,,,
980,"Mountain-400-W Silver, 38",2013-11-05,1,,,,
980,"Mountain-400-W Silver, 38",2013-11-08,1,,,,
980,"Mountain-400-W Silver, 38",2013-11-09,2,,,,
980,"Mountain-400-W Silver, 38",2013-11-10,1,,,,
980,"Mountain-400-W Silver, 38",2013-11-11,1,,,,
980,"Mountain-400-W Silver, 38",2013-11-16,1,,,,
980,"Mountain-400-W Silver, 38",2013-11-19,1,,,,
980,"Mountain-400-W Silver, 38",2013-11-23,3,,,,
980,"Mountain-400-W Silver, 38",2013-11-24,1,,,,
980,"Mountain-400-W Silver, 38",2013-11-27,2,,,,
980,"Mountain-400-W Silver, 38",2013-11-30,20,,,,
980,"Mountain-400-W Silver, 38",2013-12-01,1,,,,
980,"Mountain-400-W Silver, 38",2013-12-03,1,,,,
980,"Mountain-400-W Silver, 38",2013-12-09,1,,,,
980,"Mountain-400-W Silver, 38",2013-12-13,1,,,,
980,"Mountain-400-W Silver, 38",2013-12-15,3,,,,
980,"Mountain-400-W Silver, 38",2013-12-25,1,,,,
980,"Mountain-400-W Silver, 38",2013-12-28,3,,,,
980,"Mountain-400-W Silver, 38",2013-12-31,22,,,,
980,"Mountain-400-W Silver, 38",2014-01-02,1,,,,
980,"Mountain-400-W Silver, 38",2014-01-04,1,,,,
980,"Mountain-400-W Silver, 38",2014-01-07,2,,,,
980,"Mountain-400-W Silver, 38",2014-01-10,1,,,,
980,"Mountain-400-W Silver, 38",2014-01-11,1,,,,
980,"Mountain-400-W Silver, 38",2014-01-13,2,,,,
980,"Mountain-400-W Silver, 38",2014-01-14,1,,,,
980,"Mountain-400-W Silver, 38",2014-01-19,1,,,,
980,"Mountain-400-W Silver, 38",2014-01-20,1,,,,
980,"Mountain-400-W Silver, 38",2014-01-24,1,,,,
980,"Mountain-400-W Silver, 38",2014-01-27,2,,,,
980,"Mountain-400-W Silver, 38",2014-01-29,24,,,,
980,"Mountain-400-W Silver, 38",2014-02-01,2,,,,
980,"Mountain-400-W Silver, 38",2014-02-06,1,,,,
980,"Mountain-400-W Silver, 38",2014-02-08,1,,,,
980,"Mountain-400-W Silver, 38",2014-02-13,2,,,,
980,"Mountain-400-W Silver, 38",2014-02-15,1,,,,
980,"Mountain-400-W Silver, 38",2014-02-18,1,,,,
980,"Mountain-400-W Silver, 38",2014-02-19,1,,,,
980,"Mountain-400-W Silver, 38",2014-02-20,2,,,,
980,"Mountain-400-W Silver, 38",2014-02-21,1,,,,
980,"Mountain-400-W Silver, 38",2014-02-22,1,,,,
980,"Mountain-400-W Silver, 38",2014-02-24,1,,,,
980,"Mountain-400-W Silver, 38",2014-03-01,23,,,,
980,"Mountain-400-W Silver, 38",2014-03-03,2,,,,
980,"Mountain-400-W Silver, 38",2014-03-06,1,,,,
980,"Mountain-400-W Silver, 38",2014-03-11,1,,,,
980,"Mountain-400-W Silver, 38",2014-03-12,2,,,,
980,"Mountain-400-W Silver, 38",2014-03-13,1,,,,
980,"Mountain-400-W Silver, 38",2014-03-14,1,,,,
980,"Mountain-400-W Silver, 38",2014-03-15,1,,,,
980,"Mountain-400-W Silver, 38",2014-03-16,1,,,,
980,"Mountain-400-W Silver, 38",2014-03-20,2,,,,
980,"Mountain-400-W Silver, 38",2014-03-21,1,,,,
980,"Mountain-400-W Silver, 38",2014-03-26,1,,,,
980,"Mountain-400-W Silver, 38",2014-03-31,21,,,,
980,"Mountain-400-W Silver, 38",2014-04-01,1,,,,
980,"Mountain-400-W Silver, 38",2014-04-02,3,,,,
980,"Mountain-400-W Silver, 38",2014-04-05,1,,,,
980,"Mountain-400-W Silver, 38",2014-04-06,1,,,,
980,"Mountain-400-W Silver, 38",2014-04-07,1,,,,
980,"Mountain-400-W Silver, 38",2014-04-08,1,,,,
980,"Mountain-400-W Silver, 38",2014-04-09,1,,,,
980,"Mountain-400-W Silver, 38",2014-04-10,1,,,,
980,"Mountain-400-W Silver, 38",2014-04-11,1,,,,
980,"Mountain-400-W Silver, 38",2014-04-15,1,,,,
980,"Mountain-400-W Silver, 38",2014-04-17,2,,,,
980,"Mountain-400-W Silver, 38",2014-04-19,1,,,,
980,"Mountain-400-W Silver, 38",2014-04-26,1,,,,
980,"Mountain-400-W Silver, 38",2014-04-27,1,,,,
980,"Mountain-400-W Silver, 38",2014-04-29,1,,,,
980,"Mountain-400-W Silver, 38",2014-05-01,22,,,,
980,"Mountain-400-W Silver, 38",2014-05-02,2,,,,
980,"Mountain-400-W Silver, 38",2014-05-03,1,,,,
980,"Mountain-400-W Silver, 38",2014-05-04,3,,,,
980,"Mountain-400-W Silver, 38",2014-05-06,1,,,,
980,"Mountain-400-W Silver, 38",2014-05-07,1,,,,
980,"Mountain-400-W Silver, 38",2014-05-08,1,,,,
980,"Mountain-400-W Silver, 38",2014-05-09,1,,,,
980,"Mountain-400-W Silver, 38",2014-05-10,1,,,,
980,"Mountain-400-W Silver, 38",2014-05-11,2,,,,
980,"Mountain-400-W Silver, 38",2014-05-12,1,,,,
980,"Mountain-400-W Silver, 38",2014-05-16,1,,,,
980,"Mountain-400-W Silver, 38",2014-05-17,1,,,,
980,"Mountain-400-W Silver, 38",2014-05-21,1,,,,
980,"Mountain-400-W Silver, 38",2014-05-27,1,,,,
980,"Mountain-400-W Silver, 38",2014-05-28,1,,,,
980,"Mountain-400-W Silver, 38",2014-05-29,1,,,,
981,"Mountain-400-W Silver, 40",2013-05-30,31,,,,
981,"Mountain-400-W Silver, 40",2013-05-31,1,,,,
981,"Mountain-400-W Silver, 40",2013-06-04,1,,,,
981,"Mountain-400-W Silver, 40",2013-06-06,1,,,,
981,"Mountain-400-W Silver, 40",2013-06-12,1,,,,
981,"Mountain-400-W Silver, 40",2013-06-27,1,,,,
981,"Mountain-400-W Silver, 40",2013-06-30,67,,,,
981,"Mountain-400-W Silver, 40",2013-07-02,2,,,,
981,"Mountain-400-W Silver, 40",2013-07-03,1,,,,
981,"Mountain-400-W Silver, 40",2013-07-08,1,,,,
981,"Mountain-400-W Silver, 40",2013-07-13,1,,,,
981,"Mountain-400-W Silver, 40",2013-07-16,1,,,,
981,"Mountain-400-W Silver, 40",2013-07-20,1,,,,
981,"Mountain-400-W Silver, 40",2013-07-28,1,,,,
981,"Mountain-400-W Silver, 40",2013-07-29,1,,,,
981,"Mountain-400-W Silver, 40",2013-07-31,51,,,,
981,"Mountain-400-W Silver, 40",2013-08-01,1,,,,
981,"Mountain-400-W Silver, 40",2013-08-08,1,,,,
981,"Mountain-400-W Silver, 40",2013-08-09,2,,,,
981,"Mountain-400-W Silver, 40",2013-08-16,1,,,,
981,"Mountain-400-W Silver, 40",2013-08-17,2,,,,
981,"Mountain-400-W Silver, 40",2013-08-18,1,,,,
981,"Mountain-400-W Silver, 40",2013-08-30,29,,,,
981,"Mountain-400-W Silver, 40",2013-09-01,1,,,,
981,"Mountain-400-W Silver, 40",2013-09-02,1,,,,
981,"Mountain-400-W Silver, 40",2013-09-04,1,,,,
981,"Mountain-400-W Silver, 40",2013-09-06,2,,,,
981,"Mountain-400-W Silver, 40",2013-09-30,50,,,,
981,"Mountain-400-W Silver, 40",2013-10-01,1,,,,
981,"Mountain-400-W Silver, 40",2013-10-11,1,,,,
981,"Mountain-400-W Silver, 40",2013-10-13,1,,,,
981,"Mountain-400-W Silver, 40",2013-10-14,1,,,,
981,"Mountain-400-W Silver, 40",2013-10-21,1,,,,
